target,theta,thetad,tau,dm,da,db
-1.448739963910377071e-01,-2.414671716887706321e-02,-2.846523301516244997e-01,-5.371729716234302288e+00,1.136913828155837525e+00,7.259341520373627787e-01,1.639795910921128419e+00
-4.288164690100548238e-01,2.740749015700958968e-01,-7.058155363146005890e-01,-8.895896823103912610e+00,1.417411745977816828e+00,1.828831912699728335e+00,1.633260576205075365e+00
-2.574762478540961741e-01,-4.885978507099515422e-01,5.405958554632041002e-01,5.467844108075678555e+00,1.723086512337287823e+00,1.219899132737163550e+00,1.469587220774816183e+00
1.192608202430356368e+00,-1.664088194629482209e-01,7.343495376014819165e-01,-7.063715293427058839e+00,1.824771044237775364e+00,1.170685022010896414e+00,1.355076970500319611e+00
6.266652744599798819e-01,-6.323371054159067361e-02,-7.956329316528942819e-02,2.582063141714092236e+00,1.117753321217193951e+00,1.351079069385793474e+00,1.590783336234809831e+00
-1.205860229363735769e-01,2.381491950088326648e-01,-3.020130800080950695e-01,-1.073792885470749248e+01,1.336292708478986624e+00,1.314284928993537438e+00,1.275212846388834143e+00
2.448126198677232912e-01,-5.206785160856554073e-01,9.390689995673927593e-01,-9.533216167957972331e+00,1.620634912211645684e+00,1.470597898951708338e+00,9.387294284669374100e-01
9.050946145693732070e-02,2.698887984429031994e-01,2.895932589541892477e-01,2.187066622466607058e+01,1.081515098416288678e+00,1.260299338675174408e+00,1.244823377496157457e+00
4.089559661587727768e-01,-2.721174578944167075e-02,3.240326268989772163e-01,2.483287602107600467e+00,1.471476082541201658e+00,1.257887832292500674e+00,1.807946878594945517e+00
3.054804362364903214e-02,9.990696710141317993e-01,5.147418196500291865e-01,-5.344717236492633639e+00,1.711422320886096360e+00,1.301970607044428574e+00,1.206998570052183029e+00
7.277530828325574630e-01,-1.144911700181873854e-01,-4.425047276969240606e-03,1.594134198638466415e+01,1.722149494232669609e+00,1.193254757094019514e+00,1.042772744121178485e+00
2.516257827213437825e-01,1.224550370610815869e-01,-2.671301302645766040e-01,3.202254004228799289e+01,8.527816839510653502e-01,1.626205135728366225e+00,1.649680463992357682e+00
-5.105159361822048103e-01,9.512272387075766389e-01,5.397196183750727627e-01,-1.555053096388815703e+01,1.325568375281056088e+00,1.335719739611410661e+00,1.129680630336369784e+00
1.079132416562210706e+00,3.733741889192274677e-01,4.804043576968035079e-01,2.244368858863054683e+01,1.807133447838525031e+00,1.336474769933438056e+00,1.423892564258894877e+00
2.351332181100367069e-01,2.785314032298307207e-01,-5.361331676221787745e-01,-2.358165429598548712e+01,1.185684415341194953e+00,1.511187169159838417e+00,1.533959022375456227e+00
3.866553258554398798e-01,-1.857836271729429445e-02,-2.237656334702087246e-02,-2.367055070086536261e+01,1.327771012272237483e+00,1.251613040196766002e+00,1.753857193793051161e+00
5.234391909205809990e-02,1.372760940221129822e+00,5.933763098406236169e-01,1.165608195489720522e+01,1.070815306501166297e+00,8.295709171906047175e-01,1.621184324148276401e+00
-2.014461443947627994e-01,1.111191065738417860e+00,2.003078638259820909e-01,4.195939937532718322e-01,1.459803045457803705e+00,1.597677358602722864e+00,1.625797772236716510e+00
2.820297028856118618e-02,3.110365183481361151e-01,4.342624976401460724e-01,4.942760055727108970e+00,1.459928523183036120e+00,7.638565402231506374e-01,1.274773544664004721e+00
7.885328199747201339e-01,-5.256597793336826863e-01,4.177584928714653256e-01,1.024191418810067411e+01,8.473670288464471012e-01,1.180432026016433378e+00,1.132845645319826344e+00
8.676810620964865717e-02,3.983840498525102469e-01,8.217249298314768247e-01,-1.457854803324675608e+01,1.622331985406428423e+00,1.033473023931793300e+00,1.417202006342009879e+00
-6.097755120074289659e-01,-6.487640592970896902e-01,1.377749744146815336e-01,-2.950291211020268278e+01,8.345993102612953018e-01,1.208605908105450544e+00,1.059102931531616054e+00
-8.490491422584052483e-02,4.100326191975502965e-01,6.872769280820744120e-01,3.016248378964231591e+00,1.441832351534547696e+00,9.599598741120015655e-01,8.487045614432154883e-01
5.833554557137927699e-01,-1.209400462094463837e-03,1.744431054127466296e-01,-1.268342602262512564e+01,1.460707787182909501e+00,1.497072127974869771e+00,1.573421200554089738e+00
-1.327059543053635826e-01,2.974086334951379640e-01,9.322360219367308021e-02,3.918178011026888896e+00,1.758290051407755961e+00,1.754787838208734962e+00,1.173427102308460368e+00
2.977453191912032282e-01,-2.467417769303012209e-01,-1.000298562307817968e-01,1.092011618560602670e+01,1.022036034557130213e+00,1.345656413660998751e+00,1.053829782670375304e+00
4.546709991188164768e-01,-5.420315069621133297e-01,-2.225486958381354616e-02,-7.156164304218514793e+00,1.478573789087222146e+00,1.239765560423825574e+00,1.411067979661777549e+00
2.890051929506860517e-01,-2.956264480705642073e-01,3.011588904410838485e-01,1.160479424716135988e+01,1.244752628707274544e+00,1.317948743883828211e+00,9.278035727066274996e-01
1.941181668408263061e-01,8.268045621963432401e-01,9.114921539620765012e-01,6.744727134166446092e-01,1.372680139990106518e+00,1.132469765359822800e+00,1.678321684932613911e+00
2.061776869989798977e-01,-3.794752074787474672e-01,-7.621730669569091177e-01,-1.576767523677196614e+01,1.377807855969278128e+00,7.177035236350141068e-01,7.829390787045578115e-01
-4.233710058519792041e-02,-1.158648494876334034e+00,6.117262564344476683e-01,-1.482841148084434790e+00,1.742365488809643592e+00,1.438589396770998396e+00,1.505659967659020104e+00
3.841007291410382107e-01,3.433397764152832932e-01,7.621082039031179534e-01,-5.707810555696810617e+00,1.503094780136146058e+00,1.986702376629132738e+00,1.027589400786602880e+00
5.458713967410823154e-01,9.179504570555008236e-01,1.954361533399830986e-01,-1.168485776256769526e+00,1.789800903950397926e+00,1.378527489095809022e+00,1.265279590835772128e+00
-1.404900796170516220e-01,-7.539565698345615519e-02,-4.444471940752241501e-01,4.301119344733737471e+00,1.395753376686518665e+00,1.235833990407023242e+00,1.716310444979567196e+00
1.137093566733397704e-01,9.236301970728953981e-01,5.142435659437388784e-01,-1.806817119979751141e+01,9.895088801678491031e-01,1.216567588494830376e+00,1.567888078594456225e+00
-2.377396669132726958e-01,6.164779084973474044e-01,6.248570277265891315e-01,-1.314865764999770592e+00,9.009325034075780225e-01,7.784113642364515195e-01,1.183736419589116462e+00
-3.704993947921781938e-01,-6.035733885008632837e-01,1.462802613056294054e-01,1.690148740441701847e+01,2.001139508122758315e+00,1.049433351073278509e+00,1.585363818832369320e+00
8.720221366728710122e-04,5.528266968830597428e-02,9.397933701254991279e-01,-6.109525590419847552e-01,1.060272742990029160e+00,1.483363050901833402e+00,1.198435791043881204e+00
1.984670005824716033e-01,9.767875187627010902e-01,-3.588529125300227718e-01,9.135557668873957482e+00,1.475437638935441553e+00,1.284373064121008268e+00,1.301005889301205753e+00
-1.566384506807560195e-01,-7.679722050665048760e-01,-8.987488787625971462e-03,3.342114496776300570e+01,1.832774447883834812e+00,9.873961256429858446e-01,9.919464709123374524e-01
2.801670537393489702e-01,-2.454646664606497108e-01,5.715391702967527188e-01,3.424495396639920752e+00,1.373028885744585148e+00,1.358869367913673187e+00,1.674363764649413611e+00
8.177853944391305641e-01,2.714076237562018101e-01,-3.347295718565593270e-01,-1.563376367389454957e+00,1.543984342553429423e+00,1.581518898850393429e+00,1.505495174647708767e+00
-8.313773178892912286e-02,1.186417525315802829e-01,-2.078588118069879531e-01,-6.846396615503735461e+00,1.161265721035151577e+00,1.364955079830701079e+00,1.360461803862483166e+00
3.634760165184922065e-01,-5.684724777984410116e-01,4.299377380357759931e-02,1.841565270135940224e+01,1.466689135650314890e+00,1.096885629594500644e+00,1.233456289812273399e+00
-2.504660564280088986e-01,-4.291497850306136286e-02,5.349510596282559538e-01,8.585367552567193528e+00,1.059731101804776365e+00,9.394289580291005359e-01,1.138296802424002108e+00
3.073248122757237799e-01,-4.542156198985229931e-01,3.596907051366522445e-01,3.059337071407302133e+01,1.769229698097817050e+00,1.357446830361030754e+00,1.275175676969562133e+00
9.642663763052945758e-02,-5.511156807434403060e-02,7.541686187830576316e-01,2.027010377700959509e+01,1.396425168153004437e+00,1.364097614443903650e+00,1.360024139956438560e+00
-2.235087962834295117e-01,6.577727070353385497e-02,8.723957910768904978e-02,-3.172025649106468848e+01,1.108008002739817588e+00,1.404408570997291106e+00,1.170994477770318509e+00
6.081149092394321221e-01,8.916407430589347038e-01,1.155175587018795857e+00,3.462454887141785065e+01,1.201784589399845560e+00,6.161414567418180832e-01,1.882272263014417524e+00
1.309530258121995860e+00,4.277379040425881018e-01,1.541148274845806299e+00,7.429008846322017412e+00,1.145821154317081980e+00,1.078730448222167793e+00,1.164362828764600399e+00
2.114116303536716091e-01,2.616683734749533086e-01,1.331827869021489530e+00,8.083074323485384127e+00,1.334861289924172079e+00,1.197770598096910000e+00,1.791242299889057810e+00
-6.259407353879669067e-01,9.731181103286145051e-01,3.705747694521804303e-01,1.931937141084455190e-01,1.302392830371895682e+00,1.349019775247693564e+00,1.252208070922312899e+00
-1.174060157907870883e+00,1.674169886806003982e-01,-9.074954996881534619e-02,3.601409601075787492e+01,1.055940228432967531e+00,7.176616404021488593e-01,1.374285261838674055e+00
1.138089763325400017e-01,2.090683278468832285e-01,-3.533289204855330490e-01,-1.672063436957415306e+01,1.972939795739190982e+00,1.289752093825143442e+00,1.194259774425465048e+00
4.486289374669755747e-01,-2.929755665525974329e-01,-4.040678058193880595e-02,-1.182302035936624129e+01,1.169745193533289429e+00,1.346242713539220759e+00,1.242323626978658169e+00
-7.978589456874903840e-01,3.777883781315082845e-01,-1.510376357319489181e-02,9.985232932365692093e+00,1.214287736173107923e+00,1.329121283389458341e+00,1.242219772791254062e+00
1.485412558246350878e+00,3.218724989018772464e-01,-8.900664082189909676e-01,2.208706688509538552e+01,8.068709930378122896e-01,9.409462888362593036e-01,1.013784150146464169e+00
-1.463627055690961409e-01,1.194659134113235988e+00,8.014948593406044930e-01,-2.947201499589646190e+01,1.478946373852087603e+00,1.514547221735398352e+00,1.052471744429144707e+00
-5.884758062573053339e-01,-2.657101452856527324e-01,5.864747999896283703e-01,-1.877865460110163909e+01,1.098439002765869477e+00,1.603099049066156079e+00,1.215343724722067309e+00
1.281098996391653033e-01,1.173588654531410702e+00,-4.915012095201077430e-02,-1.261324796237339108e+01,1.244496247773055231e+00,2.191309338027642273e+00,1.332764549867634374e+00
2.229364462755756837e-01,4.750348416229435711e-01,7.905592592457550971e-01,1.298454865625256538e+01,9.091771790851413959e-01,1.443060929459458075e+00,1.021438878952294793e+00
-3.068280180568770388e-01,3.081175385836387726e-01,9.408128236775117337e-01,-7.838224989255483166e+00,1.334138535131379477e+00,1.325939647299286817e+00,1.263618281682211686e+00
-8.875021056681078324e-01,-7.662967132369989942e-01,6.702255552262909033e-01,6.683453797332313151e+00,1.169335387248092717e+00,1.541696216631168070e+00,1.368505238652511169e+00
6.028477745411445904e-02,-2.126391741232361021e-01,3.833588609025684324e-02,2.944758338057335934e+01,1.348130457423771800e+00,1.381215572536639513e+00,1.362596736372042594e+00
1.968708459305750502e-01,-3.802447621083205331e-01,1.989180187485107609e+00,4.277152392304422790e+00,1.634983806320240873e+00,9.635679806058899954e-01,2.028678036043977340e+00
3.059929790842861874e-01,-3.909118797372143628e-01,7.620222874362962695e-02,-3.993904844398663556e-01,1.113728683724255708e+00,1.495565670228132804e+00,7.489195823493129955e-01
-1.683899794358557633e-01,3.304555703756112961e-01,-2.300139280146989706e-01,-2.706830199336428322e+00,1.407465269394397422e+00,1.785483775466494505e+00,1.632168898285194070e+00
1.814707289198839724e-01,7.026664517146899991e-01,1.204510621874897547e+00,2.248518494989896155e+01,9.972681357182913153e-01,1.371274737184100090e+00,1.364767729967088838e+00
8.140444996745050954e-01,1.845750318760953357e-01,3.176759085043354136e-01,-1.110390266027240536e+01,1.149104009256757486e+00,1.403994194543683571e+00,8.833846684572211894e-01
6.715904662141999326e-01,7.779862744701194766e-01,6.481984343349315170e-01,-2.742258848866196175e+01,9.949522439786129269e-01,1.149125959428578536e+00,1.194181750254136309e+00
2.068966090354330822e-01,2.060657815563073092e-01,8.969643945353203973e-01,7.745742848397955349e+00,1.327937809002611269e+00,1.682881481804065382e+00,1.235248464367201704e+00
-7.194679323941308713e-01,1.130868321898881312e+00,8.286594068774448540e-02,-2.710997869089768031e+01,1.690860714582004709e+00,1.086723001444771297e+00,1.945538044082117501e+00
6.436128589362466457e-02,-6.591015296884973340e-01,6.795397486282916955e-02,5.008554905542868418e+00,1.608970236162158507e+00,1.465695620374635189e+00,1.084149131253984821e+00
7.347075694927501788e-01,5.594471439469503871e-01,3.285595634347636129e-01,-1.251404372831468415e+01,1.521855605234337050e+00,1.534137711714593566e+00,1.207344072981794136e+00
-4.837089789184508271e-01,8.494476498298727529e-01,-1.519124038419040756e-01,-2.001102124538293392e+00,1.064072146950196585e+00,1.760073857084615723e+00,1.490707388279749024e+00
-9.258012624083213071e-02,9.976063971000737052e-02,2.110870143842169255e-01,1.669102991941129233e+01,1.286669816855462889e+00,1.601605634491355623e+00,1.894413757947025045e+00
-5.976610321843652818e-01,7.665450077278260776e-01,9.298639135723562044e-01,-6.641867408811361173e+00,1.535854402258681750e+00,1.336090752055927977e+00,6.985352953656308594e-01
8.464768311667943135e-02,-2.005621243646155960e-01,-8.011896753964119211e-02,-1.156063066234510162e+00,1.306602775274432915e+00,1.266534462403697603e+00,9.208922882172333457e-01
8.393672300037141598e-01,2.330210468248026245e-01,-7.133602326248403847e-01,-8.779096571858380216e+00,1.629255551731456864e+00,1.505830591026817267e+00,1.247648835465490880e+00
-6.433957251155348889e-01,-5.670722308370889087e-01,1.111438706731648907e+00,2.385496006324430596e+01,1.061644647074185821e+00,1.646387809829200632e+00,6.846448650183747375e-01
6.915071068686928779e-02,-3.655812448531714498e-01,3.016817536652338094e-01,-1.253912610553397222e+01,1.235041112096485483e+00,1.892175252605196034e+00,1.964292023128590081e+00
4.794682889062791831e-01,-8.659692514605055180e-01,-2.864357962144095660e-02,-6.637376228693461222e+00,1.651784731544284623e+00,1.661720468430105457e+00,1.110425475626433123e+00
6.210439421788046532e-01,-2.145377031352948549e-01,5.086229497609423555e-01,-7.966552602475069023e+00,1.125581732237478372e+00,1.053577775035910769e+00,1.792579420541244195e+00
-2.878030457069571946e-01,-2.773899092614062756e-02,3.600820170297279188e-01,-4.258364266073511040e+00,1.312415174750387381e+00,1.667834276334389187e+00,1.363826717025139246e+00
-4.715665330454025805e-01,-1.106411665175550452e+00,4.114270846468809917e-01,-2.675903441398699845e-01,1.296160191566766651e+00,9.389060313195786156e-01,1.405474633568881471e+00
-4.119015382479263021e-01,-4.095855750780371118e-01,6.415864853878842089e-01,1.590415215942770999e+01,1.295431027235920851e+00,1.068349390656737841e+00,1.010902829060852381e+00
9.455627524770791881e-02,-5.854968775010266357e-01,1.894364706770713669e-01,3.986114695304835975e-01,1.329731017435600959e+00,1.242805928439712382e+00,1.889943574410565708e+00
-2.067394143521663896e-01,1.999639194669515507e-01,1.274073776014138959e+00,1.632931028879810897e+00,1.152958567344015250e+00,1.476338219420276987e+00,9.770784821327406222e-01
1.847314729954493973e-01,-4.911784906957738506e-01,1.615293769203665353e-01,1.951983851248071389e+01,1.404056691815517510e+00,1.653723621870706539e+00,7.762147910989302124e-01
-1.925181877282314546e-01,7.530152655992731203e-01,1.618613176191271430e+00,6.812135203266495020e-01,1.620767766463003134e+00,1.395276388919606481e+00,1.208667630118691605e+00
-2.850429326482673553e-01,9.654943178163496453e-01,-5.443986919066520075e-02,2.103246144027428244e+01,1.331542896528524311e+00,1.284980559879557616e+00,1.076226391516727610e+00
4.107544406892192912e-01,-2.312360659702834831e-01,9.938020108282610288e-01,3.136877314013403417e+00,1.646670011334288475e+00,1.188994191846035164e+00,1.339548447641426998e+00
